TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,LATITUDE,LONGITUDE,CHEMICAL
35207SLSSN35003,WALTER COKE INC,3500 35TH AVE N,BIRMINGHAM,JEFFERSON,AL,35207,33.562745,-86.798906,"2,4-DIMETHYLPHENOL"
36732LBMPWHWY43,GREENE COUNTY STEAM PLANT,HWY 43 & COUNTY RD 18,FORKLAND,GREENE,AL,36740,32.601662,-87.78212,COPPER COMPOUNDS
36732LBMPWHWY43,GREENE COUNTY STEAM PLANT,HWY 43 & COUNTY RD 18,FORKLAND,GREENE,AL,36740,32.601662,-87.78212,MANGANESE COMPOUNDS
36732LBMPWHWY43,GREENE COUNTY STEAM PLANT,HWY 43 & COUNTY RD 18,FORKLAND,GREENE,AL,36740,32.601662,-87.78212,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)"""
35094LHGHP8002N,LEHIGH CEMENT CO LLC,8401 SECOND AVE,LEEDS,JEFFERSON,AL,35094,33.5401,-86.5435,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
35094LHGHP8002N,LEHIGH CEMENT CO LLC,8401 SECOND AVE,LEEDS,JEFFERSON,AL,35094,33.5401,-86.5435,DIOXIN AND DIOXIN-LIKE COMPOUNDS
35020GRFFN2100G,AMSTED RAIL CO,2100 GRIFFIN WHEEL DR,BESSEMER,JEFFERSON,AL,35020,33.427826,-86.953681,MANGANESE
35020GRFFN2100G,AMSTED RAIL CO,2100 GRIFFIN WHEEL DR,BESSEMER,JEFFERSON,AL,35020,33.427826,-86.953681,PHENOL
35020GRFFN2100G,AMSTED RAIL CO,2100 GRIFFIN WHEEL DR,BESSEMER,JEFFERSON,AL,35020,33.427826,-86.953681,LEAD
35020GRFFN2100G,AMSTED RAIL CO,2100 GRIFFIN WHEEL DR,BESSEMER,JEFFERSON,AL,35020,33.427826,-86.953681,ZINC (FUME OR DUST)
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,XYLENE (MIXED ISOMERS)
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,ACRYLIC ACID
36304TWTCH4031R,TWITCHELL TECHNICAL PRODUCTS LLC,4031 ROSS CLARK CIR NW,DOTHAN,HOUSTON,AL,36303,31.253349,-85.401399,ANTIMONY COMPOUNDS
36732LBMPWHWY43,GREENE COUNTY STEAM PLANT,HWY 43 & COUNTY RD 18,FORKLAND,GREENE,AL,36740,32.601662,-87.78212,BARIUM COMPOUNDS
35466PCFDS2472N,PECO FOODS INC,247 2ND AVE SE,GORDO,PICKENS,AL,35466,33.318549,-87.901017,ZINC COMPOUNDS
36105HYNDM7HYUN,HYUNDAI MOTOR MANUFACTURING ALABAMA LLC,700 HYUNDAI BLVD,MONTGOMERY,MONTGOMERY,AL,36105,32.277784,-86.320487,NITRIC ACID
36105HYNDM7HYUN,HYUNDAI MOTOR MANUFACTURING ALABAMA LLC,700 HYUNDAI BLVD,MONTGOMERY,MONTGOMERY,AL,36105,32.277784,-86.320487,TOLUENE
36105HYNDM7HYUN,HYUNDAI MOTOR MANUFACTURING ALABAMA LLC,700 HYUNDAI BLVD,MONTGOMERY,MONTGOMERY,AL,36105,32.277784,-86.320487,METHANOL
35150STHRNHWYWA,SOUTHERN ALLOY CORP,36280 HWY 280,SYLACAUGA,TALLADEGA,AL,35150,33.23313,-86.32839,COBALT
36201MNSNT300BI,SOLUTIA INC ANNISTON PLANT,702 CLYDESDALE AVE,ANNISTON,CALHOUN,AL,36201,33.650208,-85.851562,BENZENE
36201MNSNT300BI,SOLUTIA INC ANNISTON PLANT,702 CLYDESDALE AVE,ANNISTON,CALHOUN,AL,36201,33.650208,-85.851562,CUMENE
35740BLNYL202JA,BEAULIEU FIBERS,202 JACOBS AVE,BRIDGEPORT,JACKSON,AL,35740,34.948438,-85.70828,ZINC COMPOUNDS
35115CHMCL7444S,LHOIST NA OF ALABAMA LLC,7444 HWY 25 S,CALERA,SHELBY,AL,35040,33.089359,-86.807138,VANADIUM COMPOUNDS
3626WLBMSP152ME,ALABAMA SPECIALTY PRODUCTS,152 METAL SAMPLES RD,MUNFORD,TALLADEGA,AL,36268,33.50479,-85.94219,LEAD
35016THHLLHIGHW,UMICORE SPECIALTY CHEMICALS - ARAB,1951 GUNTERSVILLE RD,ARAB,MARSHALL,AL,35016,34.343465,-86.455824,NITRATE COMPOUNDS
3626WLBMSP152ME,ALABAMA SPECIALTY PRODUCTS,152 METAL SAMPLES RD,MUNFORD,TALLADEGA,AL,36268,33.50479,-85.94219,NICKEL
35016THHLLHIGHW,UMICORE SPECIALTY CHEMICALS - ARAB,1951 GUNTERSVILLE RD,ARAB,MARSHALL,AL,35016,34.343465,-86.455824,HYDRAZINE
36535SFTYCHWY59,SAFETY COATINGS INC,20180 SAFETY LN,FOLEY,BALDWIN,AL,36535,30.43861,-87.68083,LEAD
36108TRNTY1085P,HIRSCHFELD INDUSTRIES BRIDGE LLC,1085 PARKER ST,MONTGOMERY,MONTGOMERY,AL,36108,32.35454,-86.3621,MANGANESE
36362SVNCFNOVOS,US ARMY AVIATION CENTER OF EXCELLENCE & FT RUCKER FIRING RNG,BLDG 1121 DILLY BRANCH RD ATTN: IMSE-RCK-PWE,FORT RUCKER,DALE,AL,36362,31.337222,-85.733889,LEAD COMPOUNDS
36362SVNCFNOVOS,US ARMY AVIATION CENTER OF EXCELLENCE & FT RUCKER FIRING RNG,BLDG 1121 DILLY BRANCH RD ATTN: IMSE-RCK-PWE,FORT RUCKER,DALE,AL,36362,31.337222,-85.733889,COPPER
35603HSPNC3300M,HEXCEL CORP,3300 MALLARD FOX DR,DECATUR,MORGAN,AL,35601,34.6555,-87.0709,ACRYLONITRILE
35077LSNPC902MA,LOUISIANA-PACIFIC CORP,902 MAIN ST SE,HANCEVILLE,CULLMAN,AL,35077,34.053701,-86.762705,DIISOCYANATES
35125THFRD3929M,FORD METER BOX CO INC,815 MILES PKWY,PELL CITY,ST CLAIR,AL,35125,33.60203,-86.25789,NITRIC ACID
35125THFRD3929M,FORD METER BOX CO INC,815 MILES PKWY,PELL CITY,ST CLAIR,AL,35125,33.60203,-86.25789,NITRATE COMPOUNDS
36201MHVLV605WE,M & H VALVE CO,605 W 23RD ST,ANNISTON,CALHOUN,AL,36201,33.674203,-85.838265,LEAD COMPOUNDS
36201MHVLV605WE,M & H VALVE CO,605 W 23RD ST,ANNISTON,CALHOUN,AL,36201,33.674203,-85.838265,MANGANESE
36201MHVLV605WE,M & H VALVE CO,605 W 23RD ST,ANNISTON,CALHOUN,AL,36201,33.674203,-85.838265,DIISOCYANATES
36201MHVLV605WE,M & H VALVE CO,605 W 23RD ST,ANNISTON,CALHOUN,AL,36201,33.674203,-85.838265,NICKEL
36614MRCNCCYANA,KEMIRA WATER SOLUTIONS INC,1 CYANAMID RD,MOBILE,MOBILE,AL,36610,30.748056,-88.064167,AMMONIA
35212SMSTLPOBOX,SMI STEEL LLC DBA CMC STEEL ALABAMA,101 S 50TH ST,BIRMINGHAM,JEFFERSON,AL,35212,33.534104,-86.757929,ZINC COMPOUNDS
35212SMSTLPOBOX,SMI STEEL LLC DBA CMC STEEL ALABAMA,101 S 50TH ST,BIRMINGHAM,JEFFERSON,AL,35212,33.534104,-86.757929,NICKEL COMPOUNDS
35983KTHLS45IND,KTH LEESBURG PRODUCTS LLC,405 INDUSTRIAL BLVD,LEESBURG,CHEROKEE,AL,35983,34.183372,-85.762886,LEAD
36201NNFND1501W,TYLER UNION,1501 W 17TH ST,ANNISTON,CALHOUN,AL,36201,33.66626,-85.85367,NAPHTHALENE
36027TSSND1431S,TESSENDERLO KERELY INC,1431 STATE DOCKS RD,EUFAULA,BARBOUR,AL,36027,31.852757,-85.151408,METHAM SODIUM
36027TSSND1431S,TESSENDERLO KERELY INC,1431 STATE DOCKS RD,EUFAULA,BARBOUR,AL,36027,31.852757,-85.151408,AMMONIA
35740TNNSS101GA,TENNESSEE ALLOYS CO,101 GARNER RD,BRIDGEPORT,JACKSON,AL,35740,34.94458,-85.69987,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
35207MRCNC2930N,AMERICAN CAST IRON PIPE CO,2930 N 16TH ST,BIRMINGHAM,JEFFERSON,AL,35207,33.54698,-86.83465,ZINC COMPOUNDS
35212SMSTLPOBOX,SMI STEEL LLC DBA CMC STEEL ALABAMA,101 S 50TH ST,BIRMINGHAM,JEFFERSON,AL,35212,33.534104,-86.757929,MANGANESE COMPOUNDS
36330STHLN102MI,WAYNE FARMS LLC - ENTERPRISE FEED MILL,102 MIDDLEBROOK ST,ENTERPRISE,COFFEE,AL,36330,31.308212,-85.84582,COPPER COMPOUNDS
35035CHBPRRT1BO,CAHABA PRESSURE TREATED FOREST PRODUCTS INC,12755 MONTEVALLO RD,BRIERFIELD,BIBB,AL,35035,33.035995,-86.973577,POLYCYCLIC AROMATIC COMPOUNDS
35957PRKRH301WA,PARKER HANNIFIN CORP,301 WAGNER DR,BOAZ,MARSHALL,AL,35957,34.229813,-86.162882,MANGANESE
35616SCTSS1834H,SCA TISSUE NA BARTON OPERATIONS,1834 HALEY DR,CHEROKEE,COLBERT,AL,35616,34.7663,-87.890501,PROPIONALDEHYDE
36460MNRVLTEMPL,GEORGIA-PACIFIC PANEL PRODUCTS LLC,2830 HORNADY DR,MONROEVILLE,MONROE,AL,36460,31.524523,-87.280982,FORMALDEHYDE
36460MNRVLTEMPL,GEORGIA-PACIFIC PANEL PRODUCTS LLC,2830 HORNADY DR,MONROEVILLE,MONROE,AL,36460,31.524523,-87.280982,DIISOCYANATES
35986RNSVL189RT,RAINSVILLE TECHNOLOGY INC,189 RTI DR,RAINSVILLE,DEKALB,AL,35986,34.491962,-85.824248,TOLUENE
36078NPTNWHWY22,NEPTUNE TECHNOLOGY GROUP INC,1600 ALABAMA HWY 229,TALLASSEE,ELMORE,AL,36078,32.52358,-85.89471,ZINC COMPOUNDS
35208NDLCH1125R,INDUSTRIAL CHEMICALS INC,1125 ROBERTS INDUSTRIAL DR,BIRMINGHAM,JEFFERSON,AL,352081224,33.517778,-86.87,FORMIC ACID
35601WLVRN2100M,WOLVERINE TUBE INC DECATUR PLANT,2100 MARKET ST NE,DECATUR,MORGAN,AL,35601,34.59894,-86.95768,COPPER
35035CHBPRRT1BO,CAHABA PRESSURE TREATED FOREST PRODUCTS INC,12755 MONTEVALLO RD,BRIERFIELD,BIBB,AL,35035,33.035995,-86.973577,CREOSOTE
35601TRYCR23HWY,TORAY CARBON FIBERS AMERICA INC,2030 ALABAMA HWY 20,DECATUR,MORGAN,AL,35601,34.633056,-87.031667,ACRYLONITRILE
35801NKTRT1112C,NEKTAR THERAPEUTICS,1112 CHURCH ST,HUNTSVILLE,MADISON,AL,35801,34.74529,-86.59686,TOLUENE
36507RCHHL251NE,PLASMINE TECHNOLOGY INC,251 NEWPORT PKWY,BAY MINETTE,BALDWIN,AL,36507,30.881452,-87.770921,MALEIC ANHYDRIDE
36081CNTNNINDUS,WAYNE FARMS LLC - TROY FEED MI LL,INDUSTRIAL PARK,TROY,PIKE,AL,36081,31.77405,-85.93272,MANGANESE COMPOUNDS
36027CRBCR36ARC,CARBO CERAMICS INC - EUFAULA FACILITY,36 ARCH DR,EUFAULA,BARBOUR,AL,36027,31.876968,-85.156059,HYDROGEN FLUORIDE
35611STVBRSHAWR,US TVA BROWNS FERRY NUCLEAR PLANT,SHAW RD AT NUCLEAR PLANT RD,ATHENS,LIMESTONE,AL,35611,34.70444,-87.12,NAPHTHALENE
35806TLDYN7300H,KENNAMETAL INC DBA KENNAMETAL FIRTH STERLING,7300 HWY 20 W,HUNTSVILLE,MADISON,AL,35806,34.702313,-86.697219,MOLYBDENUM TRIOXIDE
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,TOLUENE
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,ETHYLENE GLYCOL
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,METHYL ISOBUTYL KETONE
35563M    HIGHW,3M CO - GUIN,6675 US HWY 43,GUIN,MARION,AL,35563,33.96672,-87.899855,TOLUENE
35747TLDYN210E9,KENNAMETAL FIRTH STERLING,481 FIRE TOWER RD,GRANT,MARSHALL,AL,35747,34.519987,-86.246961,COBALT
35023BCKRSHOPEW,BORAL BRICKS INC - BESSEMER PLANT 6,8250 HOPEWELL RD,BESSEMER,JEFFERSON,AL,35022,33.348701,-86.963463,MANGANESE COMPOUNDS
35023BCKRSHOPEW,BORAL BRICKS INC - BESSEMER PLANT 6,8250 HOPEWELL RD,BESSEMER,JEFFERSON,AL,35022,33.348701,-86.963463,LEAD COMPOUNDS
3522WSHRMN1132N,SHERMAN INDUSTRIES LLC - BIRMINGHAM CITY PLANT,1130 2ND AVE S,BIRMINGHAM,JEFFERSON,AL,35223,33.505135,-86.815281,LEAD COMPOUNDS
35806TLDYN7300H,KENNAMETAL INC DBA KENNAMETAL FIRTH STERLING,7300 HWY 20 W,HUNTSVILLE,MADISON,AL,35806,34.702313,-86.697219,AMMONIA
35563M    HIGHW,3M CO - GUIN,6675 US HWY 43,GUIN,MARION,AL,35563,33.96672,-87.899855,CUMENE
35217LLWRT500ME,ALLWORTH LLC,500 MEDCO RD,BIRMINGHAM,JEFFERSON,AL,35217,33.59452,-86.77132,N-BUTYL ALCOHOL
35616SCTSS1834H,SCA TISSUE NA BARTON OPERATIONS,1834 HALEY DR,CHEROKEE,COLBERT,AL,35616,34.7663,-87.890501,ACETALDEHYDE
35217LLWRT500ME,ALLWORTH LLC,500 MEDCO RD,BIRMINGHAM,JEFFERSON,AL,35217,33.59452,-86.77132,TOLUENE
35217LLWRT500ME,ALLWORTH LLC,500 MEDCO RD,BIRMINGHAM,JEFFERSON,AL,35217,33.59452,-86.77132,N-HEXANE
35217LLWRT500ME,ALLWORTH LLC,500 MEDCO RD,BIRMINGHAM,JEFFERSON,AL,35217,33.59452,-86.77132,METHANOL
35602BNGC01001R,UNITED LAUNCH ALLIANCE - DECATUR OPERATIONS,100 ATLAS AVE,TRINITY,MORGAN,AL,35673,34.63163,-87.06991,TRICHLOROETHYLENE
36505MVCCH12650,AMVAC CHEMICAL CO,12650 HWY 43 N,AXIS,MOBILE,AL,36505,30.95533,-88.026812,DIMETHYL CHLOROTHIOPHOSPHATE
36505MVCCH12650,AMVAC CHEMICAL CO,12650 HWY 43 N,AXIS,MOBILE,AL,36505,30.95533,-88.026812,CARBON DISULFIDE
35630MNRCH835RI,MONARCH CERAMIC TILE INC,834 RICKWOOD RD,FLORENCE,LAUDERDALE,AL,35630,34.826431,-87.670351,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
35630MNRCH835RI,MONARCH CERAMIC TILE INC,834 RICKWOOD RD,FLORENCE,LAUDERDALE,AL,35630,34.826431,-87.670351,MERCURY COMPOUNDS
36505MVCCH12650,AMVAC CHEMICAL CO,12650 HWY 43 N,AXIS,MOBILE,AL,36505,30.95533,-88.026812,ETHOPROP
36505MVCCH12650,AMVAC CHEMICAL CO,12650 HWY 43 N,AXIS,MOBILE,AL,36505,30.95533,-88.026812,BROMINE
36505MVCCH12650,AMVAC CHEMICAL CO,12650 HWY 43 N,AXIS,MOBILE,AL,36505,30.95533,-88.026812,"2,4-DICHLOROPHENOL"
36571LLPTRINDUS,SHELL CHEMICAL LP (MOBILE SITE ),400 INDUSTRIAL PKWY EXT,SARALAND,MOBILE,AL,36571,30.787778,-88.058333,POLYCYCLIC AROMATIC COMPOUNDS
36571LLPTRINDUS,SHELL CHEMICAL LP (MOBILE SITE ),400 INDUSTRIAL PKWY EXT,SARALAND,MOBILE,AL,36571,30.787778,-88.058333,MOLYBDENUM TRIOXIDE
36571LLPTRINDUS,SHELL CHEMICAL LP (MOBILE SITE ),400 INDUSTRIAL PKWY EXT,SARALAND,MOBILE,AL,36571,30.787778,-88.058333,METHANOL
35020STHRN2217C,GREDE II - BESSEMER,2217 CAROLINA AVE,BESSEMER,JEFFERSON,AL,35020,33.404111,-86.947371,LEAD
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,METHANOL
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,BARIUM COMPOUNDS
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,HYDROGEN SULFIDE
36426CNTNRHIGHW,GEORGIA-PACIFIC BREWTON LLC,32224 HWY 31 S,BREWTON,ESCAMBIA,AL,36426,31.077123,-87.111402,AMMONIA
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,ACETALDEHYDE
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,METHANOL
36916JMSRVROUTE,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,7530 HWY 114,PENNINGTON,CHOCTAW,AL,36916,32.22865,-88.023933,AMMONIA
35660CCDNTPOBOX,OCCIDENTAL CHEMICAL CORP,1000 N WILSON DAM RD,MUSCLE SHOALS,COLBERT,AL,356611300,34.768948,-87.627267,MERCURY
35207SLSSN35003,WALTER COKE INC,3500 35TH AVE N,BIRMINGHAM,JEFFERSON,AL,35207,33.562745,-86.798906,AMMONIA
35207SLSSN35003,WALTER COKE INC,3500 35TH AVE N,BIRMINGHAM,JEFFERSON,AL,35207,33.562745,-86.798906,CRESOL (MIXED ISOMERS)
36193RHMMN2600E,RHEEM MANUFACTURING WATER HEATER DIV,2600 GUNTER PARK DR E,MONTGOMERY,MONTGOMERY,AL,36109,32.41558,-86.22829,NICKEL
35983CHVTCEWING,PEMCO,100 PEMCO DR,LEESBURG,CHEROKEE,AL,35983,34.192595,-85.762867,BARIUM COMPOUNDS
36048STHSTLOUIS,SOUTHEAST WOOD,HWY 51 S,LOUISVILLE,BARBOUR,AL,36048,31.77551,-85.5614,COPPER COMPOUNDS
35603TRCST4301H,NUCOR STEEL DECATUR LLC,4301 IVERSON BLVD,TRINITY,MORGAN,AL,35673,34.638906,-87.089036,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
35806TLDYN7300H,KENNAMETAL INC DBA KENNAMETAL FIRTH STERLING,7300 HWY 20 W,HUNTSVILLE,MADISON,AL,35806,34.702313,-86.697219,COBALT COMPOUNDS
36311SLSSNHIGHW,ARICHEM LLC,187 SLOSS INDUSTRIES RD,ARITON,DALE,AL,36311,31.59305,-85.71833,"1,2,4-TRICHLOROBENZENE"
35207RDYMX4712F,READY MIX USA LLC - TARRANT PLANT,4712 F.L. SHUTTLESWORTH DR,BIRMINGHAM,JEFFERSON,AL,35207,33.5704,-86.7929,LEAD
36732LBMPWHWY43,GREENE COUNTY STEAM PLANT,HWY 43 & COUNTY RD 18,FORKLAND,GREENE,AL,36740,32.601662,-87.78212,VANADIUM COMPOUNDS
36732LBMPWHWY43,GREENE COUNTY STEAM PLANT,HWY 43 & COUNTY RD 18,FORKLAND,GREENE,AL,36740,32.601662,-87.78212,ZINC COMPOUNDS
36331DRCST201NI,DURA-CAST INC,201 INDUSTRIAL PARK RD,ENTERPRISE,COFFEE,AL,36330,31.34226,-85.86973,LEAD
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,ETHYL ACRYLATE
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,"4,4'-ISOPROPYLIDENEDIPHENOL"
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,CERTAIN GLYCOL ETHERS
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,ZINC COMPOUNDS
35217LLWRT500ME,ALLWORTH LLC,500 MEDCO RD,BIRMINGHAM,JEFFERSON,AL,35217,33.59452,-86.77132,ETHYLBENZENE
35217LLWRT500ME,ALLWORTH LLC,500 MEDCO RD,BIRMINGHAM,JEFFERSON,AL,35217,33.59452,-86.77132,CYCLOHEXANE
35602BNGC01001R,UNITED LAUNCH ALLIANCE - DECATUR OPERATIONS,100 ATLAS AVE,TRINITY,MORGAN,AL,35673,34.63163,-87.06991,NITRIC ACID
35602BNGC01001R,UNITED LAUNCH ALLIANCE - DECATUR OPERATIONS,100 ATLAS AVE,TRINITY,MORGAN,AL,35673,34.63163,-87.06991,LEAD COMPOUNDS
35210RDYMX2653R,READY MIX USA LLC - IRONDALE PLANT,2653 RUFFNER RD,BIRMINGHAM,JEFFERSON,AL,35210,33.578,-86.67005,LEAD
35565FRSTTHWY19,FREE STATE LUMBER CO INC,41542 HWY 195,HALEYVILLE,WINSTON,AL,35565,34.242696,-87.58845,COPPER COMPOUNDS
35565FRSTTHWY19,FREE STATE LUMBER CO INC,41542 HWY 195,HALEYVILLE,WINSTON,AL,35565,34.242696,-87.58845,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,NAPHTHALENE
35215MDLND90CAR,ENGINEERED POLYMER SOLUTIONS I NC D/B/A VALSPAR COATINGS,90 CARSON RD,BIRMINGHAM,JEFFERSON,AL,35215,33.65856,-86.71538,"1,2,4-TRIMETHYLBENZENE"
35474GLFST2500G,WESTERVELT CO (FORMERLY KNOWN AS GULF STATES PAPER,2500 GULF STATES PKWY,MOUNDVILLE,HALE,AL,35474,32.95665,-87.65227,LEAD COMPOUNDS
35040PKLMN8039H,UNIMIN LIME CORP (DBA SOUTHERN LIME CO),8035 ALABAMA HWY 25,CALERA,SHELBY,AL,35040,33.103834,-86.798859,MERCURY
35983CHVTCEWING,PEMCO,100 PEMCO DR,LEESBURG,CHEROKEE,AL,35983,34.192595,-85.762867,COBALT COMPOUNDS
35023NTDST2023S,US PIPE & FOUNDRY CO LLC,2023 ST LOUIS AVE,BESSEMER,JEFFERSON,AL,35020,33.41702,-86.97085,MERCURY
35603SXTNC3101S,ITW SEXTON INC,3101 SEXTON RD,DECATUR,MORGAN,AL,35603,34.54904,-86.97719,N-BUTYL ALCOHOL
35055CLLMN1909B,AMERICAN TRIM LLC,1909 BEECH AVE SE,CULLMAN,CULLMAN,AL,35055,34.150471,-86.830678,CHROMIUM
35115CHMCL7444S,LHOIST NA OF ALABAMA LLC,7444 HWY 25 S,CALERA,SHELBY,AL,35040,33.089359,-86.807138,MERCURY COMPOUNDS
35115CHMCL7444S,LHOIST NA OF ALABAMA LLC,7444 HWY 25 S,CALERA,SHELBY,AL,35040,33.089359,-86.807138,LEAD COMPOUNDS
3626WLBMSP152ME,ALABAMA SPECIALTY PRODUCTS,152 METAL SAMPLES RD,MUNFORD,TALLADEGA,AL,36268,33.50479,-85.94219,CHROMIUM
36553HNTSM555HU,HUNTSMAN ADVANCED MATERIALS AMERICAS INC,555 HUNTSMAN RD,MC INTOSH,WASHINGTON,AL,36553,31.278056,-88.001667,TOLUENE
36553HNTSM555HU,HUNTSMAN ADVANCED MATERIALS AMERICAS INC,555 HUNTSMAN RD,MC INTOSH,WASHINGTON,AL,36553,31.278056,-88.001667,EPICHLOROHYDRIN
36201FMCCR2101W,BAE SYSTEMS LAND & ARMAMENTS LP,2101 W 10TH ST,ANNISTON,CALHOUN,AL,36201,33.656859,-85.859528,MANGANESE
36207DFNSR1425C,GENERAL DYNAMICS OTS (ANNISTON),1425 COMMERCE BLVD,ANNISTON,CALHOUN,AL,36207,33.6252,-85.79255,LEAD
36535SFTYCHWY59,SAFETY COATINGS INC,20180 SAFETY LN,FOLEY,BALDWIN,AL,36535,30.43861,-87.68083,DICHLOROMETHANE
3676WNTRNT76HIG,INTERNATIONAL PAPER PINE HILL MILL,7600 HWY 10 W,PINE HILL,WILCOX,AL,36769,31.969744,-87.480695,NITRATE COMPOUNDS
35601JMDND1200M,DEL MONTE PET FOODS,1200 MARKET ST,DECATUR,MORGAN,AL,35601,34.606857,-86.971053,ZINC COMPOUNDS
35023NTDST2023S,US PIPE & FOUNDRY CO LLC,2023 ST LOUIS AVE,BESSEMER,JEFFERSON,AL,35020,33.41702,-86.97085,ZINC (FUME OR DUST)
35023NTDST2023S,US PIPE & FOUNDRY CO LLC,2023 ST LOUIS AVE,BESSEMER,JEFFERSON,AL,35020,33.41702,-86.97085,LEAD COMPOUNDS
36303LFRGD611RG,ARGOS DOTHAN CONCRETE PLANT,611 ROGERS RD,DOTHAN,HOUSTON,AL,36303,31.255319,-85.406979,LEAD
35660CCDNTPOBOX,OCCIDENTAL CHEMICAL CORP,1000 N WILSON DAM RD,MUSCLE SHOALS,COLBERT,AL,356611300,34.768948,-87.627267,CHLORINE
36830BRGGS150TE,BRIGGS & STRATTON CORP,150 TECHNOLOGY PKWY,AUBURN,LEE,AL,36830,32.54575,-85.51668,LEAD COMPOUNDS
3520WCNSLD1127B,CONSOLIDATED PIPE & SUPPLY CO INC,1121 BROCK INDUSTRIAL DR,BIRMINGHAM,JEFFERSON,AL,35208,33.518759,-86.874574,NICKEL
35022HRCRS1496H,HARCROS CHEMICALS INC,1496 HWY 150,BESSEMER,JEFFERSON,AL,35022,33.374444,-86.920278,NITRIC ACID
35044SPLPNALABA,RESOLUTE FP US INC COOSA PINES OPERATIONS,17589 PLANT RD,COOSA PINES,TALLADEGA,AL,350440555,33.347046,-86.34416,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
35044SPLPNALABA,RESOLUTE FP US INC COOSA PINES OPERATIONS,17589 PLANT RD,COOSA PINES,TALLADEGA,AL,350440555,33.347046,-86.34416,CHLORINE
35044SPLPNALABA,RESOLUTE FP US INC COOSA PINES OPERATIONS,17589 PLANT RD,COOSA PINES,TALLADEGA,AL,350440555,33.347046,-86.34416,DIOXIN AND DIOXIN-LIKE COMPOUNDS
